,Transcript ID,Position,Score
59,ENST00000002165,35,0.09011473
60,ENST00000002165,54,0.27678037
61,ENST00000002165,207,0.3135707
62,ENST00000002165,367,0.39790606
63,ENST00000002165,449,0.3102553
64,ENST00000002165,457,0.07974872
65,ENST00000002165,501,0.3442663
66,ENST00000002165,534,0.24498165
67,ENST00000002165,547,0.14892435
68,ENST00000002165,567,0.18512036
69,ENST00000002165,572,0.8856522
70,ENST00000002165,576,0.36230952
71,ENST00000002165,589,0.96806616
72,ENST00000002165,680,0.013731021
73,ENST00000002165,708,0.6779934
74,ENST00000002165,771,0.33143666
75,ENST00000002165,900,0.0035585638
76,ENST00000002165,907,0.7323188
77,ENST00000002165,933,0.009441622
78,ENST00000002165,941,0.04158769
79,ENST00000002165,948,0.094582364
80,ENST00000002165,952,0.18235852
81,ENST00000002165,990,0.71475554
82,ENST00000002165,1031,0.19184807
83,ENST00000002165,1163,0.056782365
84,ENST00000002165,1188,0.5957135
85,ENST00000002165,1273,0.64637345
86,ENST00000002165,1324,0.027756792
87,ENST00000002165,1339,0.29645544
88,ENST00000002165,1350,0.6111584
89,ENST00000002165,1387,0.13163966
90,ENST00000002165,1400,0.00452474
91,ENST00000002165,1445,0.87072515
92,ENST00000002165,1506,0.8509109
93,ENST00000002165,1553,0.48158076
94,ENST00000002165,1630,0.0077282498
95,ENST00000002165,1639,0.10485358
96,ENST00000007516,186,0.5507409
97,ENST00000007516,204,0.97698635
98,ENST00000007516,307,0.604198
99,ENST00000007516,329,0.43909922
100,ENST00000007516,337,0.664055
101,ENST00000007516,346,0.5155484
102,ENST00000007516,385,0.13389911
103,ENST00000007516,397,0.61513716
104,ENST00000007516,406,0.38701296
105,ENST00000007516,545,0.4595058
106,ENST00000007516,569,0.7885372
107,ENST00000007516,604,0.19918215
108,ENST00000007516,626,0.40408212
109,ENST00000007516,632,0.7132613
110,ENST00000007516,650,0.8194708
111,ENST00000001008,190,0.05676318
112,ENST00000001008,257,0.8752144
113,ENST00000001008,270,0.13654873
114,ENST00000001008,338,0.2528947
115,ENST00000001008,389,0.9185873
116,ENST00000001008,410,0.81409913
117,ENST00000001008,425,0.25145483
118,ENST00000001008,458,0.93837553
119,ENST00000001008,510,0.14718737
120,ENST00000001008,652,0.68488955
121,ENST00000001008,725,0.27270788
122,ENST00000001008,737,0.0875255
123,ENST00000001008,776,0.53312737
124,ENST00000001008,831,0.5843485
125,ENST00000001008,990,0.74844044
126,ENST00000001008,1179,0.37320453
127,ENST00000001008,1214,0.24375103
128,ENST00000001008,1227,0.7301449
129,ENST00000001008,1232,0.9354226
130,ENST00000001008,1289,0.74948716
131,ENST00000001008,1296,0.8731839
132,ENST00000001008,1357,0.093260966
133,ENST00000001008,1454,0.13904321
134,ENST00000001008,1484,0.6618239
135,ENST00000001008,1496,0.70348287
136,ENST00000001008,1555,0.9288223
137,ENST00000001008,1642,0.3133571
138,ENST00000001008,1666,0.21342249
139,ENST00000001008,1793,0.59767646
140,ENST00000001008,1905,0.81701267
141,ENST00000001008,1924,0.69193554
142,ENST00000001008,2002,0.8900068
143,ENST00000001008,2013,0.10287123
144,ENST00000001008,2095,0.12913796
145,ENST00000001008,2242,0.23626119
146,ENST00000007264,108,0.81206447
147,ENST00000007264,298,0.13054559
148,ENST00000007264,370,0.04189913
149,ENST00000007264,420,0.34473005
150,ENST00000007264,471,0.0029613862
151,ENST00000007264,496,0.29797235
152,ENST00000007264,553,0.29392213
153,ENST00000007264,590,0.66664135
154,ENST00000007264,708,0.7766728
155,ENST00000007264,736,0.2837463
156,ENST00000007264,787,0.91437376
157,ENST00000007264,817,0.2891485
158,ENST00000007264,877,0.7960751
159,ENST00000007264,916,0.20047605
160,ENST00000007264,1061,0.6979706
161,ENST00000007264,1066,0.9802301
162,ENST00000007264,1116,0.9886476
163,ENST00000007264,1293,0.9607751
164,ENST00000007264,1341,0.044312764
165,ENST00000007264,1366,0.419364
166,ENST00000007264,1413,0.98607266
167,ENST00000007264,1564,0.047502924
168,ENST00000007264,1640,0.16790198
169,ENST00000007264,1923,0.8088398
170,ENST00000007264,2015,0.948923
171,ENST00000007390,435,0.2976938
172,ENST00000007390,439,0.28036416
173,ENST00000007390,500,0.34709284
174,ENST00000007390,570,0.9187558
175,ENST00000007390,589,0.6637346
176,ENST00000007390,642,0.388778
177,ENST00000007390,693,0.9600185
178,ENST00000007390,699,0.124682166
179,ENST00000007390,714,0.71289206
180,ENST00000007390,846,0.092626855
181,ENST00000007390,885,0.7264272
182,ENST00000007390,894,0.9479181
183,ENST00000007390,912,0.69370466
184,ENST00000007390,1041,0.97970855
185,ENST00000007390,1055,0.2252484
186,ENST00000007390,1096,0.9054534
187,ENST00000007390,1105,0.9747932
188,ENST00000007390,1151,0.94357353
189,ENST00000009589,62,0.8563942
190,ENST00000009589,90,0.16928603
191,ENST00000009589,147,0.054455835
192,ENST00000009589,195,0.0635876
193,ENST00000009589,235,0.43919912
194,ENST00000009589,278,0.35674465
195,ENST00000009589,300,0.62184215
196,ENST00000009589,324,0.47530657
197,ENST00000009589,391,0.87860215
198,ENST00000009589,507,0.18544808
199,ENST00000022615,7,0.06990952
200,ENST00000022615,75,0.032828733
201,ENST00000022615,93,0.40241784
202,ENST00000022615,156,0.17597823
203,ENST00000022615,164,0.24202779
204,ENST00000022615,245,0.10139117
205,ENST00000022615,264,0.7440291
206,ENST00000022615,271,0.37793127
207,ENST00000022615,294,0.7990066
208,ENST00000022615,300,0.24884546
209,ENST00000022615,314,0.21103898
210,ENST00000022615,355,0.20105639
211,ENST00000022615,359,0.15956217
212,ENST00000022615,384,0.27761063
213,ENST00000022615,472,0.58890104
214,ENST00000022615,540,0.79155844
215,ENST00000022615,556,0.114862755
216,ENST00000022615,597,0.23232414
217,ENST00000022615,677,0.042586304
218,ENST00000022615,687,0.07599842
219,ENST00000022615,698,0.2886954
220,ENST00000022615,711,0.45478556
221,ENST00000022615,758,0.72005415
222,ENST00000022615,799,0.81902224
223,ENST00000022615,815,0.13645743
224,ENST00000022615,839,0.8498783
225,ENST00000022615,867,0.59250605
226,ENST00000022615,907,0.863239
227,ENST00000022615,970,0.24271445
228,ENST00000022615,1021,0.95050293
229,ENST00000022615,1213,0.55924535
230,ENST00000022615,1264,0.076464325
231,ENST00000022615,1333,0.02091444
232,ENST00000023939,99,0.74910194
233,ENST00000023939,131,0.16526751
234,ENST00000023939,151,0.09049105
235,ENST00000023939,306,0.013475322
236,ENST00000023939,358,0.011344013
237,ENST00000023939,367,0.17651553
238,ENST00000023939,375,0.049925916
239,ENST00000023939,405,0.5824618
240,ENST00000023939,467,0.35915455
241,ENST00000023939,516,0.15945826
242,ENST00000023939,528,0.568752
243,ENST00000023939,540,0.07139042
244,ENST00000023939,752,0.12871197
245,ENST00000023939,797,0.14569226
246,ENST00000023939,805,0.008343083
247,ENST00000023939,832,0.022369478
248,ENST00000023939,875,0.13774258
249,ENST00000023939,920,0.03398057
250,ENST00000023939,1014,0.18760382
251,ENST00000023939,1306,0.8930163
252,ENST00000023939,1420,0.029158548
253,ENST00000023939,1427,0.92838335
254,ENST00000023939,1470,0.5595115
255,ENST00000023939,1523,0.3924046
256,ENST00000009041,186,0.06614393
257,ENST00000009041,244,0.054357927
258,ENST00000009041,261,0.28605643
259,ENST00000009041,276,0.05974463
260,ENST00000009041,416,0.96231896
261,ENST00000009041,441,0.11402663
262,ENST00000009041,455,0.074961066
263,ENST00000009041,501,0.88038933
264,ENST00000009041,531,0.14328396
265,ENST00000009041,613,0.40057826
266,ENST00000009041,641,0.0323369
267,ENST00000009041,653,0.058949526
268,ENST00000009041,807,0.06982709
269,ENST00000009041,811,0.20958394
270,ENST00000009041,928,0.0420398
271,ENST00000009041,933,0.21101362
272,ENST00000009041,943,0.025661182
273,ENST00000009041,955,0.2750335
274,ENST00000009041,987,0.08092872
275,ENST00000009041,1086,0.017153632
276,ENST00000009041,1206,0.37119028
277,ENST00000009041,1224,0.064909354
278,ENST00000009041,1268,0.17100453
279,ENST00000009041,1286,0.11361162
280,ENST00000009041,1381,0.01002037
281,ENST00000009041,1407,0.20888783
282,ENST00000009041,1458,0.14711629
283,ENST00000009041,1573,0.041226394
284,ENST00000009041,1667,0.005345344
285,ENST00000005340,609,0.8346348
286,ENST00000005340,655,0.53372496
287,ENST00000005340,671,0.22779812
288,ENST00000005340,733,0.20780712
289,ENST00000005340,739,0.04006976
290,ENST00000005340,817,0.21600786
291,ENST00000005340,880,0.02746427
292,ENST00000005340,911,0.7425074
293,ENST00000005340,1094,0.6063064
294,ENST00000005340,1226,0.8422204
295,ENST00000005340,1247,0.0065664174
296,ENST00000005340,1253,0.50469947
297,ENST00000005340,1262,0.9341885
298,ENST00000005340,1298,0.38881612
299,ENST00000005340,1330,0.32614222
300,ENST00000005340,1406,0.07476601
301,ENST00000005340,1441,0.40702397
302,ENST00000005340,1547,0.38616776
303,ENST00000005340,1561,0.03978251
304,ENST00000005340,1590,0.7767035
305,ENST00000005340,1604,0.1022576
306,ENST00000005340,1661,0.53499633
307,ENST00000005340,1802,0.19236763
308,ENST00000005340,1850,0.107247934
309,ENST00000005340,1877,0.081632726
310,ENST00000005340,2200,0.7788911
311,ENST00000005340,2286,0.41401982
312,ENST00000005340,2399,0.18396537
313,ENST00000005340,2421,0.9329737
314,ENST00000005340,2425,0.23041955
315,ENST00000005340,2536,0.89661247
316,ENST00000005340,2626,0.5162872
317,ENST00000005340,2672,0.18702482
318,ENST00000005340,2679,0.17863832
319,ENST00000005340,2754,0.8558181
320,ENST00000005340,2815,0.000989987
321,ENST00000005340,2828,0.36830834
322,ENST00000005340,2909,0.2502683
323,ENST00000005340,2988,0.037612613
324,ENST00000029410,299,0.28050753
325,ENST00000029410,312,0.18247372
326,ENST00000029410,604,0.17129149
327,ENST00000029410,631,0.93535966
328,ENST00000029410,702,0.014491521
329,ENST00000029410,870,0.052492682
330,ENST00000029410,889,0.12347438
331,ENST00000029410,910,0.067736536
332,ENST00000029410,935,0.22715315
333,ENST00000029410,955,0.23681486
334,ENST00000029410,973,0.16803813
335,ENST00000029410,1054,0.97762406
336,ENST00000029410,1060,0.086795926
337,ENST00000029410,1065,0.059162572
338,ENST00000029410,1104,0.93683785
339,ENST00000029410,1180,0.16243494
340,ENST00000029410,1201,0.38037947
341,ENST00000029410,1207,0.09167183
342,ENST00000029410,1266,0.96974707
343,ENST00000029410,1339,0.13037045
344,ENST00000029410,1371,0.23187605
345,ENST00000029410,1415,0.057128597
346,ENST00000029410,1420,0.1864047
347,ENST00000029410,1476,0.34585136
348,ENST00000029410,1535,0.9650853
349,ENST00000029410,1544,0.05751445
350,ENST00000029410,1572,0.13987707
351,ENST00000053867,230,0.07359044
352,ENST00000053867,253,0.2501803
353,ENST00000053867,262,0.84951115
354,ENST00000053867,286,0.13340868
355,ENST00000053867,353,0.75472695
356,ENST00000053867,395,0.7933174
357,ENST00000053867,493,0.9449266
358,ENST00000053867,608,0.16917837
359,ENST00000053867,659,0.5196932
360,ENST00000053867,734,0.11130011
361,ENST00000053867,841,0.47317067
362,ENST00000053867,845,0.085585095
363,ENST00000053867,1004,0.5453214
364,ENST00000053867,1016,0.48427576
365,ENST00000053867,1061,0.20080625
366,ENST00000053867,1109,0.84168816
367,ENST00000053867,1205,0.073439606
368,ENST00000053867,1241,0.26449496
369,ENST00000053867,1263,0.16109556
370,ENST00000053867,1322,0.20617971
371,ENST00000053867,1451,0.24854983
372,ENST00000053867,1530,0.92889434
373,ENST00000053867,1577,0.49341473
374,ENST00000053867,1589,0.75276726
375,ENST00000053867,1618,0.40375033
376,ENST00000053867,1827,0.5009772
377,ENST00000053867,1844,0.020031804
378,ENST00000053867,1849,0.14311771
379,ENST00000053867,1862,0.6296656
380,ENST00000053867,2012,0.8664785
381,ENST00000053867,2025,0.31634012
382,ENST00000053867,2041,0.9872892
383,ENST00000053867,2053,0.75899994
384,ENST00000053867,2070,0.6124313
385,ENST00000053867,2121,0.039917618
386,ENST00000053867,2137,0.76334745
387,ENST00000053867,2258,0.6536632
388,ENST00000037243,158,0.13201682
389,ENST00000037243,171,0.89206165
390,ENST00000037243,263,0.15018848
391,ENST00000037243,269,0.7847779
392,ENST00000037243,382,0.093898155
393,ENST00000037243,403,0.098248415
394,ENST00000037243,411,0.9073602
395,ENST00000037243,473,0.59384626
396,ENST00000037243,518,0.34062058
397,ENST00000037243,569,0.5989301
398,ENST00000037243,583,0.091382094
399,ENST00000037243,602,0.11912123
400,ENST00000037243,646,0.43155095
401,ENST00000037243,724,0.58708173
402,ENST00000037243,886,0.018425392
403,ENST00000037243,928,0.84256387
404,ENST00000037243,956,0.06180881
405,ENST00000037243,976,0.02021056
406,ENST00000011619,2414,0.038744148
407,ENST00000011619,2448,0.008485494
408,ENST00000011619,2521,0.055614494
409,ENST00000011619,2593,0.3462262
410,ENST00000011619,2686,0.21453965
411,ENST00000011619,2703,0.10348524
412,ENST00000011619,2846,0.009453028
413,ENST00000011619,2878,0.09670914
414,ENST00000011619,2901,0.88689023
415,ENST00000011619,2914,0.12627198
416,ENST00000011619,2928,0.013229847
417,ENST00000011619,2958,0.09879963
418,ENST00000014930,178,0.5129964
419,ENST00000014930,232,0.2041288
420,ENST00000014930,393,0.6300828
421,ENST00000014930,475,0.034509882
422,ENST00000014930,508,0.44362777
423,ENST00000014930,649,0.16251814
424,ENST00000014930,673,0.08006692
425,ENST00000014930,723,0.07576218
426,ENST00000014930,748,0.90393424
427,ENST00000014930,798,0.9051471
428,ENST00000014930,835,0.0028262516
429,ENST00000037869,149,0.2533473
430,ENST00000037869,203,0.061590414
431,ENST00000037869,308,0.22177237
432,ENST00000037869,401,0.9493234
433,ENST00000037869,412,0.106706806
434,ENST00000037869,428,0.08994609
435,ENST00000037869,454,0.19332758
436,ENST00000037869,784,0.15208405
437,ENST00000037869,811,0.65750164
438,ENST00000037869,835,0.057200044
439,ENST00000037869,944,0.045657724
440,ENST00000037869,965,0.72629935
441,ENST00000037869,1056,0.84737676
442,ENST00000037869,1068,0.22379862
443,ENST00000037869,1084,0.19001691
444,ENST00000037869,1180,0.78487176
445,ENST00000037869,1191,0.29640055
446,ENST00000037869,1206,0.0942314
447,ENST00000037869,1262,0.0020938227
448,ENST00000037869,1270,0.027878085
449,ENST00000037869,1275,0.45785186
450,ENST00000037869,1289,0.3102782
451,ENST00000037869,1350,0.31187963
452,ENST00000037869,1416,0.014772203
453,ENST00000037869,1432,0.20763172
454,ENST00000037869,1485,0.0075187394
455,ENST00000037869,1501,0.085409686
456,ENST00000037869,1505,0.026126945
457,ENST00000037869,1565,0.009336257
458,ENST00000037869,1587,0.26147333
459,ENST00000037869,1774,0.56655
460,ENST00000012443,127,0.577943
461,ENST00000012443,156,0.35083804
462,ENST00000012443,199,0.476463
463,ENST00000012443,212,0.38450563
464,ENST00000012443,230,0.7111637
465,ENST00000012443,275,0.18900119
466,ENST00000012443,377,0.30841446
467,ENST00000012443,455,0.73864144
468,ENST00000012443,488,0.4509869
469,ENST00000012443,590,0.5675928
470,ENST00000012443,599,0.20489986
471,ENST00000012443,613,0.20084897
472,ENST00000012443,636,0.3175343
473,ENST00000012443,661,0.35550016
474,ENST00000012443,701,0.37416115
475,ENST00000012443,711,0.46233046
476,ENST00000012443,787,0.08905598
477,ENST00000012443,802,0.54657245
478,ENST00000012443,827,0.77264684
479,ENST00000012443,848,0.08775344
480,ENST00000012443,889,0.044780344
481,ENST00000012443,914,0.90375704
482,ENST00000012443,923,0.048198365
483,ENST00000012443,1018,0.13690197
484,ENST00000012443,1022,0.24458204
485,ENST00000012443,1031,0.21423586
486,ENST00000012443,1196,0.28667852
487,ENST00000012443,1250,0.34615552
488,ENST00000012443,1355,0.38075745
489,ENST00000012443,1364,0.6694596
490,ENST00000012443,1472,0.2770616
491,ENST00000012443,1505,0.17769971
492,ENST00000012443,1652,0.45684016
493,ENST00000012443,1704,0.7920326
494,ENST00000012443,1802,0.34299126
495,ENST00000012443,1961,0.21460943
496,ENST00000044462,97,0.6378649
497,ENST00000044462,129,0.68753684
498,ENST00000044462,148,0.22779022
499,ENST00000044462,166,0.5413407
500,ENST00000044462,174,0.1625737
501,ENST00000044462,236,0.29613757
502,ENST00000044462,350,0.6318346
503,ENST00000044462,361,0.4385985
504,ENST00000044462,387,0.2290053
505,ENST00000044462,408,0.16335806
506,ENST00000044462,416,0.78295785
507,ENST00000044462,503,0.16393235
508,ENST00000044462,601,0.4843727
509,ENST00000044462,677,0.2674915
510,ENST00000044462,682,0.33448493
511,ENST00000044462,702,0.09283655
512,ENST00000044462,747,0.121770285
513,ENST00000044462,764,0.025195556
514,ENST00000044462,798,0.078060485
515,ENST00000044462,816,0.3228157
516,ENST00000044462,836,0.4532554
517,ENST00000044462,866,0.07720776
518,ENST00000044462,914,0.8897913
519,ENST00000044462,1024,0.68197024
520,ENST00000044462,1046,0.20110372
521,ENST00000054666,156,0.1517737
522,ENST00000054666,166,0.28612447
523,ENST00000054666,194,0.20246142
524,ENST00000054666,215,0.6526339
525,ENST00000054666,233,0.08453626
526,ENST00000054666,421,0.08404714
527,ENST00000054666,430,0.8493712
528,ENST00000054666,437,0.012441641
529,ENST00000054666,452,0.01713672
530,ENST00000054666,463,0.3142588
531,ENST00000054666,470,0.1643248
532,ENST00000054666,477,0.20682687
533,ENST00000054666,759,0.3183877
534,ENST00000054666,771,0.011874008
535,ENST00000054666,815,0.21419667
536,ENST00000054666,828,0.016981855
537,ENST00000054666,844,0.003513498
538,ENST00000054666,893,0.60414666
539,ENST00000054666,920,0.22365323
540,ENST00000054666,1040,0.009344826
541,ENST00000054666,1065,0.23430023
542,ENST00000054666,1077,0.15127082
543,ENST00000054666,1139,0.17946807
544,ENST00000054666,1169,0.23300272
545,ENST00000054666,1214,0.34877613
546,ENST00000054666,1260,0.12780583
547,ENST00000054666,1321,0.12943304
548,ENST00000054666,1327,0.24847841
549,ENST00000054666,1378,0.9290034
550,ENST00000054666,1433,0.037561987
551,ENST00000054666,1444,0.8726349
552,ENST00000054666,1478,0.06710003
553,ENST00000054666,1484,0.018975975
554,ENST00000054666,1609,0.2960919
555,ENST00000054666,1670,0.027621841
556,ENST00000054666,1687,0.6684369
557,ENST00000054666,1707,0.1953116
558,ENST00000054666,1759,0.054389797
559,ENST00000054666,1787,0.047905065
560,ENST00000054666,1793,0.11842601
561,ENST00000054666,1835,0.05608268
562,ENST00000054666,1858,0.27434006
563,ENST00000054666,1892,0.5529154
564,ENST00000054666,1927,0.0070383474
565,ENST00000054666,2008,0.48972204
566,ENST00000054666,2049,0.43701592
567,ENST00000054666,2057,0.054930974
568,ENST00000054666,2091,0.04154237
569,ENST00000054666,2100,0.006253776
570,ENST00000054666,2120,0.0057172556
571,ENST00000054666,2161,0.685375
572,ENST00000054650,841,0.98121965
573,ENST00000054650,1123,0.0292686
574,ENST00000055077,110,0.69758403
575,ENST00000055077,116,0.48187903
576,ENST00000055077,165,0.14358655
577,ENST00000055077,224,0.20841692
578,ENST00000055077,298,0.34245217
579,ENST00000055077,307,0.23488505
580,ENST00000055077,372,0.62619346
581,ENST00000055077,389,0.048958715
582,ENST00000055077,491,0.29828086
583,ENST00000055077,499,0.059272267
584,ENST00000055077,529,0.3302778
585,ENST00000055077,550,0.07013962
586,ENST00000055077,640,0.17813684
587,ENST00000055077,743,0.67836905
588,ENST00000055077,761,0.33676425
589,ENST00000055077,800,0.089038685
590,ENST00000055077,973,0.39505923
591,ENST00000055077,999,0.08432249
592,ENST00000055077,1055,0.76640236
593,ENST00000055077,1102,0.060127374
594,ENST00000055077,1133,0.9106467
595,ENST00000055077,1142,0.8951937
596,ENST00000055077,1146,0.29424283
597,ENST00000055077,1228,0.8114869
598,ENST00000055077,1240,0.85460615
599,ENST00000055077,1335,0.057917748
600,ENST00000055077,1358,0.29498506
601,ENST00000055077,1455,0.72490656
602,ENST00000055077,1552,0.5474576
603,ENST00000054950,495,0.7632608
604,ENST00000054950,503,0.08621593
605,ENST00000054950,608,0.019787058
606,ENST00000054950,681,0.42961413
607,ENST00000054950,715,0.023380475
608,ENST00000054950,828,0.15190579
609,ENST00000054950,840,0.7106823
610,ENST00000054950,845,0.083177775
611,ENST00000054950,895,0.009579609
612,ENST00000054950,923,0.030013422
613,ENST00000054950,933,0.09952895
614,ENST00000054950,1086,0.030972531
615,ENST00000054950,1170,0.09803105
616,ENST00000054950,1176,0.05243839
617,ENST00000054950,1193,0.009361519
618,ENST00000054950,1215,0.46804288
619,ENST00000054950,1221,0.230755
620,ENST00000054950,1292,0.92179286
621,ENST00000054950,1489,0.32967478
622,ENST00000054950,1499,0.043373942
623,ENST00000054950,1546,0.2825659
624,ENST00000054950,1553,0.029010972
625,ENST00000054950,1573,0.07293322
626,ENST00000054950,1585,0.7868339
627,ENST00000054950,1590,0.05707871
628,ENST00000054950,1651,0.20655319
629,ENST00000054950,1667,0.029632032
630,ENST00000054950,1764,0.3550557
631,ENST00000054950,1841,0.00330031
632,ENST00000054950,1981,0.1615975
633,ENST00000054950,1992,0.5895892
634,ENST00000054950,2010,0.08004344
635,ENST00000054950,2031,0.12334602
636,ENST00000054950,2241,0.18190376
637,ENST00000054950,2270,0.9195265
638,ENST00000072869,249,0.972299
639,ENST00000072869,441,0.9272417
640,ENST00000072869,595,0.114820525
641,ENST00000072869,618,0.03227917
642,ENST00000072869,755,0.97938514
643,ENST00000072869,782,0.38554004
644,ENST00000072869,789,0.81145585
645,ENST00000072869,853,0.95280474
646,ENST00000072869,857,0.046492133
647,ENST00000072869,870,0.9396621
648,ENST00000072869,963,0.11559764
649,ENST00000072869,983,0.39842525
650,ENST00000072869,1022,0.08994401
651,ENST00000072869,1148,0.5194053
652,ENST00000072869,1262,0.124381445
653,ENST00000072869,1290,0.6239063
654,ENST00000072869,1433,0.7576713
655,ENST00000072869,1496,0.23739846
656,ENST00000072869,1511,0.08445815
657,ENST00000072869,1526,0.14663284
658,ENST00000072869,1589,0.16016054
659,ENST00000072869,1598,0.8974836
660,ENST00000072869,1688,0.20563069
661,ENST00000072869,1807,0.037941545
662,ENST00000072869,1828,0.3819713
663,ENST00000072869,1844,0.16855441
664,ENST00000072869,1909,0.77467537
665,ENST00000072869,1991,0.49711072
666,ENST00000072869,1998,0.27729595
667,ENST00000072869,2003,0.81164294
668,ENST00000072869,2149,0.69780046
669,ENST00000072869,2167,0.019343592
670,ENST00000072869,2306,0.34016156
671,ENST00000084795,26,0.030617662
672,ENST00000084795,32,0.49339378
673,ENST00000084795,118,0.57963365
674,ENST00000084795,233,0.2720747
675,ENST00000084795,256,0.781671
676,ENST00000084795,262,0.059664976
677,ENST00000084795,294,0.23104662
678,ENST00000084795,319,0.8484832
679,ENST00000084795,389,0.9346569
680,ENST00000084795,475,0.555434
681,ENST00000084795,495,0.08326209
682,ENST00000084795,566,0.14431049
683,ENST00000084795,570,0.042915206
684,ENST00000081029,122,0.45749727
685,ENST00000081029,191,0.1636939
686,ENST00000081029,239,0.2650885
687,ENST00000081029,258,0.09061029
688,ENST00000081029,264,0.13571364
689,ENST00000081029,301,0.01942972
690,ENST00000081029,382,0.17101005
691,ENST00000081029,413,0.2627522
692,ENST00000081029,483,0.27241507
693,ENST00000081029,525,0.13128331
694,ENST00000081029,550,0.18223217
695,ENST00000081029,564,0.14877531
696,ENST00000081029,646,0.17581055
697,ENST00000081029,671,0.11402043
698,ENST00000081029,749,0.0028164117
699,ENST00000081029,800,0.19300383
700,ENST00000081029,810,0.12046756
701,ENST00000081029,1037,0.10253681
702,ENST00000081029,1424,0.074837245
703,ENST00000081029,1437,0.64814746
704,ENST00000081029,1538,0.004858317
705,ENST00000081029,1747,0.08289499
706,ENST00000081029,1771,0.4432443
707,ENST00000078429,3898,0.19156146
708,ENST00000078429,4050,0.09398594
709,ENST00000078429,4063,0.1553887
710,ENST00000078429,4106,0.36946213
711,ENST00000085068,118,0.3663415
712,ENST00000085068,201,0.5960673
713,ENST00000085068,356,0.69482017
714,ENST00000085068,383,0.08529225
715,ENST00000085068,423,0.18253694
716,ENST00000085068,534,0.81454253
717,ENST00000085068,546,0.5728904
718,ENST00000085068,555,0.07447849
719,ENST00000085068,612,0.8235669
720,ENST00000085068,640,0.4280554
721,ENST00000085068,730,0.4882771
722,ENST00000085068,753,0.41532406
723,ENST00000085068,760,0.42109486
724,ENST00000085068,786,0.9327355
725,ENST00000085068,803,0.9484711
726,ENST00000085068,827,0.043489017
727,ENST00000085068,847,0.24951197
728,ENST00000085068,953,0.9631289
729,ENST00000085068,980,0.98053885
730,ENST00000085068,990,0.066411905
731,ENST00000085068,1082,0.9478054
732,ENST00000085068,1090,0.5918013
733,ENST00000085068,1096,0.925989
734,ENST00000085068,1109,0.5323334
735,ENST00000156109,1080,0.050952025
736,ENST00000156109,1160,0.09399521
737,ENST00000156109,1181,0.24429174
738,ENST00000156109,1301,0.25021568
739,ENST00000156109,1312,0.10082392
740,ENST00000156109,1337,0.112868555
741,ENST00000156109,1366,0.28594026
742,ENST00000156109,1380,0.7970524
743,ENST00000156109,1397,0.05600452
744,ENST00000156109,1493,0.89202636
745,ENST00000156109,1505,0.1363499
746,ENST00000156109,1509,0.43761042
747,ENST00000156109,1518,0.9362783
748,ENST00000156109,1626,0.40486094
749,ENST00000156109,1632,0.94029903
750,ENST00000156109,1653,0.13403672
751,ENST00000156109,1672,0.0032527307
752,ENST00000156109,1676,0.029662138
753,ENST00000156084,1739,0.09755678
754,ENST00000156084,1754,0.23223178
755,ENST00000156084,1782,0.1616517
756,ENST00000156084,2020,0.21155332
