,Transcript ID,Position,Score
114,tx_id_0,1140,0.11169073
115,tx_id_0,1150,0.012902939
116,tx_id_0,1160,0.17450978
117,tx_id_0,1170,0.4742666
118,tx_id_0,1180,0.016575143
119,tx_id_0,1190,0.7932953
120,tx_id_0,1200,0.013443144
121,tx_id_0,1210,0.76953644
122,tx_id_0,1220,0.0868205
123,tx_id_0,1230,0.64239085
124,tx_id_0,1240,0.0032658824
125,tx_id_0,1250,0.14559843
126,tx_id_0,1260,0.0013443064
127,tx_id_0,1270,0.54348284
128,tx_id_0,1280,0.0034995633
129,tx_id_0,1290,0.049026843
130,tx_id_0,1300,0.016671244
131,tx_id_0,1310,0.6096852
132,tx_id_0,1320,0.029064817
133,tx_id_0,1330,0.5055641
134,tx_id_0,1340,0.91856176
135,tx_id_0,1350,0.91496027
136,tx_id_0,1360,0.012318936
137,tx_id_0,1370,0.059074566
138,tx_id_0,1380,0.84467006
139,tx_id_0,1390,0.8822717
140,tx_id_0,1400,0.83713794
141,tx_id_0,1410,0.0709283
142,tx_id_0,1420,0.07884655
143,tx_id_0,1430,0.07797525
144,tx_id_0,1440,0.29254213
145,tx_id_0,1450,0.0007372914
146,tx_id_0,1460,0.5184567
147,tx_id_0,1470,0.08848414
148,tx_id_0,1480,0.52555126
149,tx_id_0,1490,0.05585712
150,tx_id_0,1500,0.3567353
151,tx_id_0,1510,0.030290872
152,tx_id_0,1520,0.9540544
153,tx_id_0,1530,0.06462306
154,tx_id_0,1540,0.027980661
155,tx_id_0,1550,0.7041244
156,tx_id_0,1560,0.024865005
157,tx_id_0,1570,0.0108799385
158,tx_id_0,1580,0.49791557
159,tx_id_0,1590,0.95831203
160,tx_id_0,1600,0.047988497
161,tx_id_0,1610,0.96933687
162,tx_id_0,1620,0.64627177
163,tx_id_0,1630,0.042185344
164,tx_id_0,1640,0.65438503
165,tx_id_0,1650,0.02187458
166,tx_id_0,1660,0.33977118
167,tx_id_0,1670,0.7039672
168,tx_id_0,1680,0.5942853
169,tx_id_0,1690,0.0063774646
170,tx_id_0,1700,0.048940834
171,tx_id_0,1710,0.10638827
172,tx_id_0,1720,0.9525958
173,tx_id_0,1730,0.020568239
174,tx_id_0,1740,0.0042980677
175,tx_id_0,1750,0.93860096
176,tx_id_0,1760,0.03675731
177,tx_id_0,1770,0.00017713079
178,tx_id_0,1780,0.0029895816
179,tx_id_0,1790,0.03750335
180,tx_id_0,1800,0.0053829197
181,tx_id_0,1810,0.016717685
182,tx_id_0,1820,0.18600558
183,tx_id_0,1830,0.15582035
184,tx_id_0,1840,0.08148169
185,tx_id_0,1850,0.07309326
186,tx_id_0,1860,0.78623354
187,tx_id_0,1870,0.72871757
188,tx_id_0,1880,0.0064331247
189,tx_id_1,0,0.019367063
190,tx_id_1,10,0.7972878
191,tx_id_1,20,0.92846817
192,tx_id_1,30,0.94259405
193,tx_id_1,40,0.28529927
194,tx_id_1,50,0.051160417
195,tx_id_1,60,0.061504573
196,tx_id_1,70,5.2841857e-05
197,tx_id_1,80,0.060283143
198,tx_id_1,90,0.009439571
199,tx_id_1,100,0.0065978747
200,tx_id_1,110,0.01575599
201,tx_id_1,120,0.2606652
202,tx_id_1,130,0.020362834
203,tx_id_1,140,0.37697327
204,tx_id_1,150,0.0187347
205,tx_id_1,160,0.0139411315
206,tx_id_1,170,0.19530407
207,tx_id_1,180,0.9765568
208,tx_id_1,190,0.10416342
209,tx_id_1,200,0.32834086
210,tx_id_1,210,0.95507777
211,tx_id_1,220,0.113679245
212,tx_id_1,230,0.028270667
213,tx_id_1,240,0.625222
214,tx_id_1,250,0.4245161
215,tx_id_1,260,0.7081226
216,tx_id_1,270,0.44171613
217,tx_id_1,280,0.725606
218,tx_id_1,290,0.01334965
219,tx_id_1,300,0.9291876
220,tx_id_1,310,0.03891543
221,tx_id_1,320,0.03630933
222,tx_id_1,330,0.12362864
223,tx_id_1,340,0.005583248
224,tx_id_1,350,0.37987003
225,tx_id_1,360,0.96686995
226,tx_id_1,370,0.8717852
227,tx_id_1,380,0.7786895
228,tx_id_1,390,0.043401223
229,tx_id_1,400,0.0041535012
230,tx_id_1,410,0.029772371
231,tx_id_1,420,0.05420191
232,tx_id_1,430,0.8687611
233,tx_id_1,440,0.96892726
234,tx_id_1,450,0.8146649
235,tx_id_1,460,0.83821905
236,tx_id_1,470,0.06078578
237,tx_id_1,480,0.006111014
238,tx_id_1,490,0.40486777
239,tx_id_1,500,0.8358439
240,tx_id_1,510,0.7839034
241,tx_id_1,520,0.016800284
242,tx_id_1,530,0.181656
243,tx_id_1,540,0.21260142
244,tx_id_1,550,0.6471328
245,tx_id_1,560,0.15275954
246,tx_id_1,570,0.0046021
247,tx_id_1,580,0.0010639031
248,tx_id_1,590,0.00069037627
249,tx_id_1,600,0.040969502
250,tx_id_1,610,0.028196976
251,tx_id_1,620,0.007935596
252,tx_id_1,630,0.90788484
253,tx_id_1,640,0.004205891
254,tx_id_1,650,0.1829347
255,tx_id_1,660,0.058173757
256,tx_id_1,670,0.17940031
257,tx_id_1,680,0.34921482
258,tx_id_1,690,0.79273915
259,tx_id_1,700,0.14858375
260,tx_id_1,710,0.00027025252
261,tx_id_1,720,0.117137745
262,tx_id_1,730,0.021213464
263,tx_id_1,740,0.025487775
264,tx_id_1,750,0.29979244
265,tx_id_1,760,0.10025632
266,tx_id_1,770,0.0015450867
267,tx_id_1,780,0.4217082
268,tx_id_1,790,0.008691643
269,tx_id_1,800,0.017365823
270,tx_id_1,810,0.09397791
271,tx_id_1,820,0.062443726
272,tx_id_1,830,0.012952646
273,tx_id_1,840,0.073035136
274,tx_id_1,850,0.8477737
275,tx_id_1,860,0.35976398
276,tx_id_1,870,0.80621934
277,tx_id_1,880,0.048405305
278,tx_id_1,890,0.70256245
279,tx_id_1,900,0.014006754
280,tx_id_1,910,0.0006879086
281,tx_id_1,920,0.08288427
282,tx_id_1,930,0.36998993
283,tx_id_1,940,0.22327814
284,tx_id_1,950,0.06673957
285,tx_id_1,960,0.43211254
286,tx_id_1,970,0.1072089
287,tx_id_1,980,0.2815837
288,tx_id_1,990,0.113212824
289,tx_id_1,1000,0.9566298
290,tx_id_1,1010,0.29963467
291,tx_id_1,1020,0.26781043
292,tx_id_1,1030,0.016929677
293,tx_id_1,1040,0.5129383
294,tx_id_1,1050,0.0020938907
295,tx_id_1,1060,0.11086365
296,tx_id_1,1070,0.0359636
297,tx_id_1,1080,0.2023068
298,tx_id_1,1090,0.2756735
299,tx_id_1,1100,0.0036191775
300,tx_id_1,1110,0.42500243
301,tx_id_1,1120,0.6680435
302,tx_id_1,1130,0.00738453
303,tx_id_1,1140,0.09051191
304,tx_id_1,1150,0.0161383
305,tx_id_1,1160,0.4702633
306,tx_id_1,1170,0.28964517
307,tx_id_1,1180,0.01567282
308,tx_id_1,1190,0.7145756
309,tx_id_1,1200,0.010217952
310,tx_id_1,1210,0.76495135
311,tx_id_1,1220,0.07176915
312,tx_id_1,1230,0.58974713
313,tx_id_1,1240,0.003961483
314,tx_id_1,1250,0.092722245
315,tx_id_1,1260,0.002670139
316,tx_id_1,1270,0.0023919726
317,tx_id_1,1280,0.007742762
318,tx_id_1,1290,0.06378176
319,tx_id_1,1300,0.050754268
320,tx_id_1,1310,0.087687686
321,tx_id_1,1320,0.016083166
322,tx_id_1,1330,0.67110866
323,tx_id_1,1340,0.9324021
324,tx_id_1,1350,0.64788556
325,tx_id_1,1360,0.00023818422
326,tx_id_1,1370,0.10963808
327,tx_id_1,1380,0.90073586
328,tx_id_1,1390,0.7581261
329,tx_id_1,1400,0.34748924
330,tx_id_1,1410,0.11594114
331,tx_id_1,1420,0.07818114
332,tx_id_1,1430,0.02483244
333,tx_id_1,1440,0.21869528
334,tx_id_1,1450,0.001160025
335,tx_id_1,1460,0.20426191
336,tx_id_1,1470,0.07788747
337,tx_id_1,1480,0.5398449
338,tx_id_1,1490,0.1423348
339,tx_id_1,1500,0.11147576
340,tx_id_1,1510,0.0282902
341,tx_id_1,1520,0.9233995
342,tx_id_1,1530,0.08831866
343,tx_id_1,1540,0.021620847
344,tx_id_1,1550,0.34893495
345,tx_id_1,1560,0.004679405
346,tx_id_1,1570,0.0023078425
347,tx_id_1,1580,0.29978645
348,tx_id_1,1590,0.9466265
349,tx_id_1,1600,0.008242326
350,tx_id_1,1610,0.9685156
351,tx_id_1,1620,0.966736
352,tx_id_1,1630,0.0530106
353,tx_id_1,1640,0.6342789
354,tx_id_1,1650,0.03572907
355,tx_id_1,1660,0.12715575
356,tx_id_1,1670,0.18793623
357,tx_id_1,1680,0.41320306
358,tx_id_1,1690,0.031225007
359,tx_id_1,1700,0.012462092
360,tx_id_1,1710,0.6414651
361,tx_id_1,1720,0.9081462
362,tx_id_1,1730,0.007755531
363,tx_id_1,1740,0.0051595443
364,tx_id_1,1750,0.9567212
365,tx_id_1,1760,0.019339528
366,tx_id_1,1770,0.00048663237
367,tx_id_1,1780,0.00435431
368,tx_id_1,1790,0.012947866
369,tx_id_1,1800,0.0049735536
370,tx_id_1,1810,0.009768381
371,tx_id_1,1820,0.113485955
372,tx_id_1,1830,0.14323515
373,tx_id_1,1840,0.045383543
374,tx_id_1,1850,0.052952763
375,tx_id_1,1860,0.5800436
376,tx_id_1,1870,0.6571143
377,tx_id_1,1880,0.006606882
378,tx_id_2,0,0.17706932
379,tx_id_2,10,0.62278974
380,tx_id_2,20,0.8797002
381,tx_id_2,30,0.92059696
382,tx_id_2,40,0.23942289
383,tx_id_2,50,0.083530135
384,tx_id_2,60,0.08560401
385,tx_id_2,70,0.00013231223
386,tx_id_2,80,0.058364064
387,tx_id_2,90,0.46521068
388,tx_id_2,100,0.0059977025
389,tx_id_2,110,0.017150521
390,tx_id_2,120,0.367895
391,tx_id_2,130,0.03615464
392,tx_id_2,140,0.015269457
393,tx_id_2,150,0.015359297
394,tx_id_2,160,0.071450934
395,tx_id_2,170,0.1870379
396,tx_id_2,180,0.06674107
397,tx_id_2,190,0.04465807
398,tx_id_2,200,0.30324933
399,tx_id_2,210,0.91046065
400,tx_id_2,220,0.17687002
401,tx_id_2,230,0.084528014
402,tx_id_2,240,0.5854539
403,tx_id_2,250,0.052766927
404,tx_id_2,260,0.7232835
405,tx_id_2,270,0.27432796
406,tx_id_2,280,0.1675321
407,tx_id_2,290,0.015159376
408,tx_id_2,300,0.7283935
409,tx_id_2,310,0.03907188
410,tx_id_2,320,0.030513056
411,tx_id_2,330,0.089702465
412,tx_id_2,340,0.058233
413,tx_id_2,350,0.004870234
414,tx_id_2,360,0.87310386
415,tx_id_2,370,0.8176842
416,tx_id_2,380,0.2371003
417,tx_id_2,390,0.0598893
418,tx_id_2,400,0.121649355
419,tx_id_2,410,0.02291319
420,tx_id_2,420,0.07392124
421,tx_id_2,430,0.861778
422,tx_id_2,440,0.8891412
423,tx_id_2,450,0.47627938
424,tx_id_2,460,0.6732633
425,tx_id_2,470,0.0020051035
426,tx_id_2,480,0.30910712
427,tx_id_2,490,0.1256704
428,tx_id_2,500,0.8892651
429,tx_id_2,510,0.77698195
430,tx_id_2,520,0.42976356
431,tx_id_2,530,0.41781375
432,tx_id_2,540,0.23715825
433,tx_id_2,550,0.78485596
434,tx_id_2,560,0.0039540376
435,tx_id_2,570,0.0054794014
436,tx_id_2,580,0.06254748
437,tx_id_2,590,0.021357624
438,tx_id_2,600,0.16852258
439,tx_id_2,610,0.12429803
440,tx_id_2,620,0.27968562
441,tx_id_2,630,0.864074
442,tx_id_2,640,0.070390336
443,tx_id_2,650,0.28005448
444,tx_id_2,660,0.07823222
445,tx_id_2,670,0.3267986
446,tx_id_2,680,0.102728985
447,tx_id_2,690,0.7678389
448,tx_id_2,700,0.085213535
449,tx_id_2,710,0.005522799
450,tx_id_2,720,0.03982689
451,tx_id_2,730,0.03823827
452,tx_id_2,740,0.026454246
453,tx_id_2,750,0.36263818
454,tx_id_2,760,0.8252015
455,tx_id_2,770,0.0051751877
456,tx_id_2,780,0.024514096
457,tx_id_2,790,0.5889353
458,tx_id_2,800,0.25486112
459,tx_id_2,810,0.24768865
460,tx_id_2,820,0.04108376
461,tx_id_2,830,0.0057781795
462,tx_id_2,840,0.0787174
463,tx_id_2,850,0.54036254
464,tx_id_2,860,0.25147194
465,tx_id_2,870,0.7910327
466,tx_id_2,880,0.47149593
467,tx_id_2,890,0.15706421
468,tx_id_2,900,0.022326974
469,tx_id_2,910,0.0030553245
470,tx_id_2,920,0.46262437
471,tx_id_2,930,0.05995359
472,tx_id_2,940,0.20964006
473,tx_id_2,950,0.22176781
474,tx_id_2,960,0.055267476
475,tx_id_2,970,0.25077167
476,tx_id_2,980,0.030090807
477,tx_id_2,990,0.08143553
478,tx_id_2,1000,0.7050192
479,tx_id_2,1010,0.285166
480,tx_id_2,1020,0.6473105
481,tx_id_2,1030,0.14409025
482,tx_id_2,1040,0.60109645
483,tx_id_2,1050,0.0020200731
484,tx_id_2,1060,0.20563693
485,tx_id_2,1070,0.6252564
486,tx_id_2,1080,0.41031542
487,tx_id_2,1090,0.70533115
488,tx_id_2,1100,0.012060831
489,tx_id_2,1110,0.52131826
490,tx_id_2,1120,0.5340881
491,tx_id_2,1130,0.007033089
492,tx_id_2,1140,0.105109215
493,tx_id_2,1150,0.033245474
494,tx_id_2,1160,0.84190536
495,tx_id_2,1170,0.044269245
496,tx_id_2,1180,0.015384449
497,tx_id_2,1190,0.41607928
498,tx_id_2,1200,0.015616527
499,tx_id_2,1210,0.40799224
500,tx_id_2,1220,0.03713076
501,tx_id_2,1230,0.29289144
502,tx_id_2,1240,0.0032818906
503,tx_id_2,1250,0.018432623
504,tx_id_2,1260,0.011874584
505,tx_id_2,1270,0.0011227427
506,tx_id_2,1280,0.01684077
507,tx_id_2,1290,0.17059554
508,tx_id_2,1300,0.040259644
509,tx_id_2,1310,0.097378954
510,tx_id_2,1320,0.065204136
511,tx_id_2,1330,0.26564914
512,tx_id_2,1340,0.3554857
513,tx_id_2,1350,0.86186093
514,tx_id_2,1360,0.08571294
515,tx_id_2,1370,0.15993352
516,tx_id_2,1380,0.7067725
517,tx_id_2,1390,0.94523335
518,tx_id_2,1400,0.38145387
519,tx_id_2,1410,0.026753606
520,tx_id_2,1420,0.041269384
521,tx_id_2,1430,0.063371144
522,tx_id_2,1440,0.021331051
523,tx_id_2,1450,0.0033301988
524,tx_id_2,1460,0.91549945
525,tx_id_2,1470,0.11955253
526,tx_id_2,1480,0.5300533
527,tx_id_2,1490,0.12367175
528,tx_id_2,1500,0.36339435
529,tx_id_2,1510,0.05459247
530,tx_id_2,1520,0.8930306
531,tx_id_2,1530,0.07410267
532,tx_id_2,1540,0.048414312
533,tx_id_2,1550,0.738194
534,tx_id_2,1560,0.032276094
535,tx_id_2,1570,0.006092048
536,tx_id_2,1580,0.44800767
537,tx_id_2,1590,0.9506469
538,tx_id_2,1600,0.012661473
539,tx_id_2,1610,0.94328415
540,tx_id_2,1620,0.92291737
541,tx_id_2,1630,0.06652158
542,tx_id_2,1640,0.19642659
543,tx_id_2,1650,0.0185013
544,tx_id_2,1660,0.0052254866
545,tx_id_2,1670,0.36274496
546,tx_id_2,1680,0.10039158
547,tx_id_2,1690,0.0073771137
548,tx_id_2,1700,0.0027213264
549,tx_id_2,1710,0.28732803
550,tx_id_2,1720,0.6979513
551,tx_id_2,1730,0.016267758
552,tx_id_2,1740,0.000582473
553,tx_id_2,1750,0.93558913
554,tx_id_2,1760,0.13151757
555,tx_id_2,1770,0.0020667987
556,tx_id_2,1780,0.003459911
557,tx_id_2,1790,0.021005632
558,tx_id_2,1800,0.007570066
559,tx_id_2,1810,0.016765585
560,tx_id_2,1820,0.03083133
561,tx_id_2,1830,0.03201137
562,tx_id_2,1840,0.005231492
563,tx_id_2,1850,0.01174999
564,tx_id_2,1860,0.7546003
565,tx_id_2,1870,0.040470373
566,tx_id_2,1880,0.009607383
567,tx_id_3,0,0.14069226
568,tx_id_3,10,0.9003199
569,tx_id_3,20,0.8992564
570,tx_id_3,30,0.9543052
571,tx_id_3,40,0.22933105
572,tx_id_3,50,0.32122585
573,tx_id_3,60,0.09526059
574,tx_id_3,70,0.00013411674
575,tx_id_3,80,0.04340582
576,tx_id_3,90,0.5620095
577,tx_id_3,100,0.010268218
578,tx_id_3,110,0.016677203
579,tx_id_3,120,0.57629776
580,tx_id_3,130,0.039033305
581,tx_id_3,140,0.02419116
582,tx_id_3,150,0.017053667
583,tx_id_3,160,0.060783572
584,tx_id_3,170,0.1838452
585,tx_id_3,180,0.6813856
586,tx_id_3,190,0.049631104
587,tx_id_3,200,0.63226837
588,tx_id_3,210,0.92683876
589,tx_id_3,220,0.22770932
590,tx_id_3,230,0.10493867
591,tx_id_3,240,0.20045824
592,tx_id_3,250,0.04137551
593,tx_id_3,260,0.57289416
594,tx_id_3,270,0.43667722
595,tx_id_3,280,0.67912483
596,tx_id_3,290,0.07423678
597,tx_id_3,300,0.50231284
598,tx_id_3,310,0.038319938
599,tx_id_3,320,0.06317089
600,tx_id_3,330,0.08362287
601,tx_id_3,340,0.0066016507
602,tx_id_3,350,0.06857384
603,tx_id_3,360,0.8978191
604,tx_id_3,370,0.062110443
605,tx_id_3,380,0.06934815
606,tx_id_3,390,0.041847885
607,tx_id_3,400,0.38284412
608,tx_id_3,410,0.046092674
609,tx_id_3,420,0.55133146
610,tx_id_3,430,0.74018735
611,tx_id_3,440,0.9498865
612,tx_id_3,450,0.5099038
613,tx_id_3,460,0.58905816
614,tx_id_3,470,0.025038093
615,tx_id_3,480,0.10973957
616,tx_id_3,490,0.09438462
617,tx_id_3,500,0.13017061
618,tx_id_3,510,0.32250494
619,tx_id_3,520,0.06308431
620,tx_id_3,530,0.11152889
621,tx_id_3,540,0.00989675
622,tx_id_3,550,0.06257268
623,tx_id_3,560,0.35853353
624,tx_id_3,570,0.012585315
625,tx_id_3,580,0.041161526
626,tx_id_3,590,0.002360988
627,tx_id_3,600,0.6329326
628,tx_id_3,610,0.24444664
629,tx_id_3,620,0.0020401967
630,tx_id_3,630,0.8580139
631,tx_id_3,640,0.066650584
632,tx_id_3,650,0.073159955
633,tx_id_3,660,0.42408288
634,tx_id_3,670,0.12076872
635,tx_id_3,680,0.108268015
636,tx_id_3,690,0.30207884
637,tx_id_3,700,0.035858575
638,tx_id_3,710,0.0005079798
639,tx_id_3,720,0.19633788
640,tx_id_3,730,0.0044866335
641,tx_id_3,740,0.026432544
642,tx_id_3,750,0.74491453
643,tx_id_3,760,0.7382979
644,tx_id_3,770,0.009279899
645,tx_id_3,780,0.019840902
646,tx_id_3,790,0.94120044
647,tx_id_3,800,0.050493356
648,tx_id_3,810,0.19868639
649,tx_id_3,820,0.069909476
650,tx_id_3,830,0.014779205
651,tx_id_3,840,0.052754883
652,tx_id_3,850,0.0110420985
653,tx_id_3,860,0.0029969716
654,tx_id_3,870,0.82248664
655,tx_id_3,880,0.07315415
656,tx_id_3,890,0.47452873
657,tx_id_3,900,0.009409149
658,tx_id_3,910,0.009687958
659,tx_id_3,920,0.06299507
660,tx_id_3,930,0.032070976
661,tx_id_3,940,0.7239954
662,tx_id_3,950,0.024913464
663,tx_id_3,960,0.18851118
664,tx_id_3,970,0.63829046
665,tx_id_3,980,0.081166744
666,tx_id_3,990,0.049938265
667,tx_id_3,1000,0.85415626
668,tx_id_3,1010,0.14979492
669,tx_id_3,1020,0.4890932
670,tx_id_3,1030,0.6711474
671,tx_id_3,1040,0.24400139
672,tx_id_3,1050,0.03554498
673,tx_id_3,1060,0.041543666
674,tx_id_3,1070,0.013789689
675,tx_id_3,1080,0.1910649
676,tx_id_3,1090,0.2681069
677,tx_id_3,1100,0.03425382
678,tx_id_3,1110,0.5115639
679,tx_id_3,1120,0.037222225
680,tx_id_3,1130,0.01295581
681,tx_id_3,1140,0.009110705
682,tx_id_3,1150,0.08252407
683,tx_id_3,1160,0.49305508
684,tx_id_3,1170,0.048239183
685,tx_id_3,1180,0.025217513
686,tx_id_3,1190,0.17476673
687,tx_id_3,1200,0.0026280514
688,tx_id_3,1210,0.644035
689,tx_id_3,1220,0.08207716
690,tx_id_3,1230,0.426182
691,tx_id_3,1240,0.014701209
692,tx_id_3,1250,0.050659947
693,tx_id_3,1260,0.0058274
694,tx_id_3,1270,0.019864883
695,tx_id_3,1280,0.081197195
696,tx_id_3,1290,0.088179305
697,tx_id_3,1300,0.0060303295
698,tx_id_3,1310,0.36281762
699,tx_id_3,1320,0.008834637
700,tx_id_3,1330,0.15018247
701,tx_id_3,1340,0.086900994
702,tx_id_3,1350,0.8443355
703,tx_id_3,1360,0.028107539
704,tx_id_3,1370,0.12787293
705,tx_id_3,1380,0.8850553
706,tx_id_3,1390,0.9622632
707,tx_id_3,1400,0.87504184
708,tx_id_3,1410,0.13084562
709,tx_id_3,1420,0.13002513
710,tx_id_3,1430,0.0033796912
711,tx_id_3,1440,0.10851421
712,tx_id_3,1450,0.0022945127
713,tx_id_3,1460,0.5029913
714,tx_id_3,1470,0.41438943
715,tx_id_3,1480,0.72521335
716,tx_id_3,1490,0.15532544
717,tx_id_3,1500,0.3874673
718,tx_id_3,1510,0.46357372
719,tx_id_3,1520,0.6326057
720,tx_id_3,1530,0.09559838
721,tx_id_3,1540,0.18093112
722,tx_id_3,1550,0.72355497
723,tx_id_3,1560,0.113755785
724,tx_id_3,1570,0.08619435
725,tx_id_3,1580,0.42468348
726,tx_id_3,1590,0.8637766
727,tx_id_3,1600,0.029532993
728,tx_id_3,1610,0.95722324
729,tx_id_3,1620,0.31995592
730,tx_id_3,1630,0.17893758
731,tx_id_3,1640,0.5574661
732,tx_id_3,1650,0.035660096
733,tx_id_3,1660,0.18040149
734,tx_id_3,1670,0.0032871298
735,tx_id_3,1680,0.18629447
736,tx_id_3,1690,0.016603466
737,tx_id_3,1700,0.21422175
738,tx_id_3,1710,0.86946994
739,tx_id_3,1720,0.86143553
740,tx_id_3,1730,0.06159717
741,tx_id_3,1740,0.002318306
742,tx_id_3,1750,0.8671828
743,tx_id_3,1760,0.105659366
744,tx_id_3,1770,0.0006270693
745,tx_id_3,1780,0.01595906
746,tx_id_3,1790,0.0077376203
747,tx_id_3,1800,0.0007176438
748,tx_id_3,1810,0.040723838
749,tx_id_3,1820,0.08803673
750,tx_id_3,1830,0.052796833
751,tx_id_3,1840,0.008381453
752,tx_id_3,1850,0.041637126
753,tx_id_3,1860,0.54086936
754,tx_id_3,1870,0.029497873
755,tx_id_3,1880,0.010439201
756,tx_id_4,0,0.26463252
757,tx_id_4,10,0.81653726
758,tx_id_4,20,0.6974054
759,tx_id_4,30,0.8417351
760,tx_id_4,40,0.24671814
761,tx_id_4,50,0.0047268635
762,tx_id_4,60,0.12092054
763,tx_id_4,70,0.00025163408
764,tx_id_4,80,0.044706155
765,tx_id_4,90,0.7389764
766,tx_id_4,100,0.020119019
767,tx_id_4,110,0.03590814
768,tx_id_4,120,0.36604315
769,tx_id_4,130,0.26738498
770,tx_id_4,140,0.020040385
771,tx_id_4,150,0.014625694
772,tx_id_4,160,0.12973589
773,tx_id_4,170,0.07230647
774,tx_id_4,180,0.43967965
775,tx_id_4,190,0.037034985
776,tx_id_4,200,0.1425132
777,tx_id_4,210,0.67343575
778,tx_id_4,220,0.4263044
779,tx_id_4,230,0.13339974
780,tx_id_4,240,0.006167624
781,tx_id_4,250,0.06422499
782,tx_id_4,260,0.6435643
783,tx_id_4,270,0.35299122
784,tx_id_4,280,0.34843558
785,tx_id_4,290,0.35257795
786,tx_id_4,300,0.7188543
787,tx_id_4,310,0.10701171
788,tx_id_4,320,0.038500983
789,tx_id_4,330,0.06745768
790,tx_id_4,340,0.0019857897
791,tx_id_4,350,0.10017322
792,tx_id_4,360,0.7897422
793,tx_id_4,370,0.1072808
794,tx_id_4,380,0.04583955
795,tx_id_4,390,0.102868274
796,tx_id_4,400,0.1879463
